,lat,lon
0,43.39859066827497,-87.71713787616817
1,43.39859198899168,-87.71713744782761
2,43.398594666120154,-87.71713744782761
3,43.398597343248625,-87.71713744782761
4,43.39859959203654,-87.71713698379202
5,43.39860226916501,-87.71713698379202
6,43.398603589881716,-87.71713655545146
7,43.39860626701019,-87.71713655545146
8,43.3986085157981,-87.71713609141585
9,43.39861119292657,-87.71713609141585
10,43.398612513643286,-87.7171356630753
11,43.398614762431194,-87.7171356630753
12,43.398616975524064,-87.7171351990397
13,43.39861922431198,-87.71713477069915
14,43.39862143740485,-87.71713430666354
15,43.398623686192764,-87.71713430666354
16,43.39862589928563,-87.71713387832298
17,43.39862814807354,-87.71713341428739
18,43.39863036116641,-87.71713298594683
19,43.398632609954326,-87.71713252191122
20,43.398634823047196,-87.71713252191122
21,43.39863660779951,-87.71713209357067
22,43.398638856587425,-87.71713162953507
23,43.39864106968029,-87.71713120119452
24,43.3986433184682,-87.71713073715891
25,43.39864553156107,-87.71713030881835
26,43.39864778034899,-87.71712984478276
27,43.39864999344186,-87.7171294164422
28,43.39865224222977,-87.7171289524066
29,43.398654455322635,-87.71712852406604
30,43.39865670411055,-87.71712806003045
31,43.39865891720342,-87.71712763168989
32,43.398661165991335,-87.71712716765428
33,43.39866295074365,-87.71712673931373
34,43.39866516383651,-87.71712627527813
35,43.39866741262443,-87.71712538290197
36,43.3986696257173,-87.71712495456141
37,43.39867187450521,-87.71712449052582
38,43.39867408759808,-87.71712406218526
39,43.39867633638599,-87.71712359814967
40,43.39867854947886,-87.71712316980911
41,43.39868033423117,-87.71712227743295
42,43.39868258301909,-87.71712181339736
43,43.39868479611196,-87.7171213850568
44,43.39868704489987,-87.71712092102119
45,43.398689257992736,-87.71712002864504
46,43.39869150678065,-87.71711960030449
47,43.39869371987352,-87.71711913626888
48,43.398695504625834,-87.71711824389273
49,43.39869775341375,-87.71711781555217
50,43.39869996650662,-87.71711692317601
51,43.398702215294534,-87.71711645914041
52,43.3987044283874,-87.71711603079986
53,43.39870621313971,-87.7171151384237
54,43.398708461927626,-87.7171146743881
55,43.398710675020496,-87.71711378201194
56,43.39871292380841,-87.71711335367138
57,43.398715136901274,-87.71711246129523
58,43.39871692165359,-87.71711199725964
59,43.3987191704415,-87.71711110488347
60,43.39872138353437,-87.71711067654292
61,43.39872363232229,-87.71710978416677
62,43.3987254170746,-87.7171088917906
63,43.398727630167464,-87.71710842775501
64,43.39872987895538,-87.71710753537884
65,43.39873209204825,-87.71710710703829
66,43.39873387680056,-87.71710621466214
67,43.39873612558848,-87.71710532228597
68,43.39873833868134,-87.71710485825038
69,43.398740587469256,-87.71710396587422
70,43.39874237222157,-87.71710307349807
71,43.39874458531444,-87.7171021811219
72,43.398746834102354,-87.71710175278135
73,43.39874861885467,-87.7171008604052
74,43.39875083194754,-87.71709996802903
75,43.398753080735446,-87.71709907565288
76,43.39875486548776,-87.71709818327673
77,43.39875707858063,-87.71709729090057
78,43.398759327368545,-87.71709682686497
79,43.39876111212086,-87.71709593448881
80,43.39876332521372,-87.71709504211266
81,43.39876557400164,-87.7170941497365
82,43.39876735875395,-87.71709325736035
83,43.39876957184682,-87.71709236498418
84,43.398771820634735,-87.71709147260803
85,43.39877360538705,-87.71709058023187
86,43.39877581847991,-87.71708968785572
87,43.398777603232226,-87.71708879547955
88,43.39877985202014,-87.7170879031034
89,43.39878206511301,-87.71708701072725
90,43.398783849865325,-87.71708611835109
91,43.39878609865324,-87.71708522597494
92,43.39878788340555,-87.71708433359878
93,43.398790096498416,-87.71708344122263
94,43.39879188125073,-87.71708254884646
95,43.398794130038645,-87.71708122812976
96,43.39879591479096,-87.7170803357536
97,43.39879812788383,-87.71707944337744
98,43.398799912636136,-87.71707855100128
99,43.39880216142405,-87.71707765862513
100,43.398803946176365,-87.71707630221337
101,43.398806159269235,-87.71707540983721
102,43.39880794402155,-87.71707451746106
103,43.398810192809464,-87.71707362508491
104,43.39881197756178,-87.71707230436819
105,43.39881419065465,-87.71707141199204
106,43.398815975406954,-87.71707051961587
107,43.39881822419487,-87.71706916320412
108,43.39882000894718,-87.71706827082797
109,43.39882222204005,-87.7170673784518
110,43.39882400679237,-87.7170660577351
111,43.398825791544674,-87.71706516535893
112,43.398828932708746,-87.71706338060662
113,43.39883203817777,-87.71706159585432
114,43.39883471530624,-87.7170593470664
115,43.39883785647031,-87.71705756231408
116,43.39884053359878,-87.71705577756177
117,43.398843639067806,-87.7170535644689
118,43.39884631619628,-87.71705131568099
119,43.39884899332475,-87.71704953092868
120,43.39885213448881,-87.7170473178358
121,43.398854811617284,-87.7170450690479
122,43.398857488745755,-87.71704285595503
123,43.398860165874225,-87.7170406071671
124,43.39886284300269,-87.71703793003864
125,43.39886552013116,-87.71703571694577
126,43.39886773322403,-87.71703346815787
127,43.3988704103525,-87.71703079102939
128,43.39887308748097,-87.71702857793652
129,43.39887533626888,-87.71702590080805
130,43.39887754936175,-87.71702322367959
131,43.39888022649022,-87.71702097489167
132,43.398882475278135,-87.7170182977632
133,43.398884688371005,-87.71701562063473
134,43.39888693715892,-87.71701294350626
135,43.39888915025178,-87.7170102663778
136,43.3988913990397,-87.71700716090876
137,43.39889361213257,-87.7170044837803
138,43.39889586092048,-87.71700180665182
139,43.3988976456728,-87.71699912952336
140,43.39889985876566,-87.71699598835929
141,43.39890164351797,-87.71699331123082
142,43.39890389230589,-87.71699020576179
143,43.3989056770582,-87.71698706459773
144,43.398907461810516,-87.71698438746925
145,43.39890924656283,-87.71698128200023
146,43.398911031315144,-87.71697814083616
147,43.39891281606745,-87.71697503536714
148,43.398914600819765,-87.71697189420307
149,43.39891592153648,-87.71696878873404
150,43.39891770628879,-87.71696564756996
151,43.39891906270055,-87.71696254210094
