,lat,lon
338,39.14118691278924,-84.0859893793259
339,39.14118589743539,-84.08598981986638
340,39.1411845253356,-84.08599121491129
341,39.14118348253976,-84.08599213270399
342,39.141182467185914,-84.08599257324448
343,39.141181095086125,-84.08599349103719
344,39.14118005229029,-84.08599488608209
345,39.14117903693644,-84.0859953266226
346,39.141177994140605,-84.0859958038748
347,39.14117697878676,-84.08599716220799
348,39.141175935990915,-84.08599763946019
349,39.14117492063707,-84.08599808000069
350,39.14117387784123,-84.0859989977934
351,39.14117286248739,-84.0859994750456
352,39.14117181969155,-84.0860003928383
353,39.141170447591755,-84.08600131063099
354,39.141169075491966,-84.0860017511715
355,39.14116770339218,-84.0860026689642
356,39.14116668803833,-84.0860031462164
357,39.141165645242495,-84.08600358675689
358,39.14116462988865,-84.0860040640091
359,39.14116325778886,-84.08600450454959
360,39.14116221499302,-84.08600498180179
361,39.14116119963917,-84.0860054223423
362,39.14115982753938,-84.0860058995945
363,39.141158098693644,-84.086006340135
364,39.141157083339806,-84.0860068173872
365,39.14115535449407,-84.08600725792769
366,39.14115398239428,-84.08600773517989
367,39.14115228099054,-84.0860081757204
368,39.1411505521448,-84.0860086529726
369,39.14114885074106,-84.0860090935131
370,39.14114712189533,-84.0860090935131
371,39.141146106541484,-84.0860095707653
372,39.141144734441696,-84.0860100113058
373,39.14114300559596,-84.0860100113058
374,39.14114199024211,-84.086010488558
375,39.14114026139638,-84.086010488558
376,39.141138889296585,-84.08601092909849
377,39.141137187892845,-84.08601092909849
378,39.14113614509701,-84.0860114063507
379,39.14113477299722,-84.0860114063507
380,39.14113307159348,-84.0860118468912
381,39.14113134274774,-84.0860118468912
382,39.141129641344,-84.0860118468912
383,39.141128598548164,-84.0860123241434
384,39.141127226448376,-84.0860123241434
385,39.141125525044636,-84.0860123241434
386,39.1411237961989,-84.0860123241434
387,39.14112242409911,-84.0860123241434
388,39.14112072269537,-84.0860123241434
389,39.14111899384963,-84.0860123241434
390,39.14111729244589,-84.0860123241434
391,39.14111556360016,-84.0860123241434
392,39.14111419150037,-84.0860123241434
393,39.14111249009663,-84.0860123241434
394,39.14111076125089,-84.0860123241434
395,39.14110905984715,-84.0860118468912
396,39.141107687747365,-84.0860118468912
397,39.141105958901626,-84.0860118468912
398,39.14110425749789,-84.0860114063507
399,39.141102528652155,-84.0860114063507
400,39.141100827248415,-84.08601092909849
401,39.14109909840268,-84.08601092909849
402,39.14109772630289,-84.086010488558
403,39.14109602489915,-84.086010488558
404,39.14109498210331,-84.0860100113058
405,39.141093610003516,-84.0860100113058
406,39.14109259464967,-84.0860095707653
407,39.14109086580394,-84.0860090935131
408,39.1410891644002,-84.0860090935131
409,39.14108812160436,-84.0860086529726
410,39.14108674950457,-84.0860081757204
411,39.14108504810083,-84.08600773517989
412,39.141083319255095,-84.08600725792769
413,39.14108230390125,-84.0860068173872
414,39.141081261105406,-84.0860058995945
415,39.14108024575157,-84.0860054223423
416,39.14107920295572,-84.08600450454959
417,39.141077830855934,-84.0860040640091
418,39.14107681550209,-84.0860031462164
419,39.14107577270625,-84.0860026689642
420,39.141074757352406,-84.0860017511715
421,39.14107371455656,-84.08600131063099
422,39.14107269920272,-84.0860003928383
423,39.14107165640688,-84.08599991558609
424,39.141070641053034,-84.0859989977934
425,39.141069268953245,-84.08599855725289
426,39.1410682261574,-84.08599763946019
427,39.141067210803556,-84.08599716220799
428,39.14106616800772,-84.08599624441528
429,39.14106515265387,-84.0859958038748
430,39.141064109858036,-84.0859953266226
431,39.14106273775825,-84.08599440882989
432,39.1410617224044,-84.08599396828939
433,39.14106067960856,-84.0859930504967
434,39.14105966425471,-84.08599257324448
435,39.141058621458875,-84.08599213270399
436,39.141057249359086,-84.08599121491129
437,39.14105623400524,-84.08599073765909
438,39.1410551912094,-84.08599029711858
439,39.14105417585556,-84.0859893793259
440,39.141053133059714,-84.0859889020737
441,39.141051760959925,-84.08598846153319
442,39.14105074560608,-84.08598798428099
443,39.14104970281024,-84.08598706648829
444,39.1410486874564,-84.08598662594778
445,39.1410473153566,-84.08598614869558
446,39.141046272560764,-84.08598570815509
447,39.14104525720692,-84.08598479036239
448,39.14104421441108,-84.08598431311019
449,39.141042842311286,-84.08598387256968
450,39.14104182695745,-84.08598339531748
451,39.1410407841616,-84.085982954777
452,39.14103976880776,-84.08598247752478
453,39.14103839670797,-84.08598155973209
454,39.14103735391213,-84.08598111919159
455,39.14103633855829,-84.08598064193939
456,39.14103496645849,-84.08598020139888
457,39.141033923662654,-84.08597972414668
458,39.14103290830881,-84.08597928360619
459,39.14103153620902,-84.08597836581349
460,39.14103049341318,-84.08597744802078
461,39.14102912131339,-84.08597653022808
462,39.14102810595954,-84.08597605297588
463,39.14102673385975,-84.08597513518318
464,39.141025691063916,-84.08597421739049
465,39.14102431896413,-84.08597329959778
466,39.14102330361028,-84.08597238180508
467,39.14102193151049,-84.08597194126459
468,39.14102088871465,-84.08597102347188
469,39.14101951661486,-84.08597010567918
470,39.141018501261016,-84.08596918788648
471,39.14101712916123,-84.08596871063428
472,39.14101608636538,-84.08596779284157
473,39.141014714265594,-84.08596687504888
474,39.14101369891175,-84.08596643450838
475,39.14101232681196,-84.08596551671567
476,39.141011284016116,-84.08596459892298
477,39.14100991191633,-84.08596412167077
478,39.14100853981654,-84.08596320387808
479,39.141007524462694,-84.08596228608538
480,39.141006152362905,-84.08596184554489
481,39.14100510956706,-84.08596092775218
482,39.14100373746727,-84.08596045049998
483,39.14100272211343,-84.08595953270728
484,39.14100135001364,-84.08595909216677
485,39.14099997791385,-84.08595817437408
486,39.14099893511801,-84.08595769712187
487,39.14099756301822,-84.08595677932918
488,39.14099619091843,-84.08595633878868
489,39.14099517556458,-84.08595542099597
490,39.140993803464795,-84.08595494374377
491,39.14099276066896,-84.08595402595107
492,39.14099138856916,-84.08595358541058
493,39.140990016469374,-84.08595266761787
494,39.14098900111553,-84.08595219036567
495,39.14098762901574,-84.08595127257297
496,39.14098625691595,-84.08595083203248
497,39.14098521412011,-84.08595035478027
498,39.14098384202032,-84.08594943698758
499,39.14098246992053,-84.08594899644707
500,39.14098109782074,-84.08594851919487
501,39.140980082466896,-84.08594760140217
502,39.14097871036711,-84.08594716086168
503,39.14097733826731,-84.08594668360946
504,39.140976295471475,-84.08594576581677
505,39.14097492337169,-84.08594532527627
506,39.1409735512719,-84.08594484802407
507,39.14097253591805,-84.08594440748357
508,39.14097116381826,-84.08594348969088
509,39.14096979171847,-84.08594301243866
510,39.14096841961868,-84.08594257189817
511,39.14096737682284,-84.08594209464597
512,39.14096600472305,-84.08594117685327
513,39.14096463262326,-84.08594073631278
514,39.14096326052347,-84.08594025906056
515,39.140962245169625,-84.08593981852007
516,39.14096087306984,-84.08593934126787
517,39.14095950097005,-84.08593890072737
518,39.14095812887025,-84.08593842347517
519,39.140957086074415,-84.08593798293467
520,39.14095571397463,-84.08593750568247
521,39.14095434187484,-84.08593658788976
522,39.14095296977504,-84.08593614734927
523,39.140951597675254,-84.08593567009707
524,39.14095058232141,-84.08593522955657
525,39.14094921022162,-84.08593475230437
526,39.14094783812183,-84.08593431176386
527,39.140946466022044,-84.08593383451166
528,39.14094509392225,-84.08593339397117
529,39.14094405112641,-84.08593291671896
530,39.14094267902662,-84.08593247617847
531,39.140941306926834,-84.08593247617847
532,39.14093993482704,-84.08593199892627
533,39.14093856272725,-84.08593155838577
534,39.140937547373404,-84.08593108113357
535,39.140936175273616,-84.08593064059306
536,39.14093480317383,-84.08593016334086
537,39.14093343107404,-84.08592972280037
538,39.14093205897424,-84.08592924554816
539,39.140930686874455,-84.08592924554816
540,39.14092964407862,-84.08592880500767
541,39.14092827197882,-84.08592832775547
542,39.140926899879034,-84.08592788721496
543,39.140925527779245,-84.08592740996276
544,39.14092415567946,-84.08592740996276
545,39.14092278357967,-84.08592696942226
546,39.14092141147987,-84.08592649217006
547,39.14091902402624,-84.08592605162957
548,39.14091765192645,-84.08592557437736
549,39.140914907726874,-84.08592557437736
550,39.14091216352729,-84.08592513383687
551,39.140909748631664,-84.08592513383687
552,39.14090700443208,-84.08592465658467
553,39.1409042602325,-84.08592465658467
554,39.14090187277887,-84.08592465658467
555,39.140899128579285,-84.08592421604416
556,39.14089638437971,-84.08592421604416
557,39.140893969484075,-84.08592421604416
558,39.1408912252845,-84.08592373879196
559,39.140888481084914,-84.08592373879196
560,39.14088609363128,-84.08592373879196
561,39.140883349431704,-84.08592329825146
562,39.14088060523212,-84.08592329825146
563,39.140878190336494,-84.08592329825146
564,39.14087544613691,-84.08592329825146
565,39.14087270193733,-84.08592282099926
566,39.1408703144837,-84.08592282099926
567,39.140867570284115,-84.08592282099926
568,39.14086482608454,-84.08592282099926
569,39.140862081884954,-84.08592282099926
570,39.14085966698933,-84.08592238045877
571,39.140856922789744,-84.08592238045877
572,39.14085417859017,-84.08592238045877
573,39.140851791136534,-84.08592238045877
574,39.14084904693695,-84.08592238045877
575,39.14084630273737,-84.08592238045877
576,39.14084388784174,-84.08592238045877
577,39.14084114364216,-84.08592190320655
578,39.14083839944258,-84.08592190320655
579,39.140836011988945,-84.08592190320655
580,39.14083326778937,-84.08592190320655
581,39.140830523589784,-84.08592190320655
582,39.14082810869416,-84.08592190320655
583,39.140825364494575,-84.08592190320655
584,39.140822620295,-84.08592190320655
585,39.14081987609542,-84.08592190320655
586,39.14081748864178,-84.08592190320655
587,39.1408147444422,-84.08592190320655
588,39.140812000242626,-84.08592190320655
589,39.14080958534699,-84.08592190320655
590,39.14080684114741,-84.08592190320655
591,39.14080409694783,-84.08592238045877
592,39.1408017094942,-84.08592238045877
593,39.14079896529462,-84.08592238045877
594,39.14079622109504,-84.08592238045877
595,39.140793806199405,-84.08592238045877
596,39.14079106199983,-84.08592238045877
597,39.14078831780025,-84.08592238045877
598,39.14078593034661,-84.08592282099926
599,39.14078318614703,-84.08592282099926
600,39.140780441947456,-84.08592282099926
601,39.14077769774787,-84.08592282099926
602,39.140775282852246,-84.08592282099926
603,39.14077253865266,-84.08592329825146
604,39.140769794453085,-84.08592329825146
605,39.14076740699945,-84.08592329825146
606,39.14076466279987,-84.08592329825146
607,39.14076191860029,-84.08592373879196
608,39.14075950370466,-84.08592373879196
609,39.14075675950508,-84.08592373879196
610,39.1407540153055,-84.08592421604416
611,39.14075162785186,-84.08592421604416
612,39.140748883652286,-84.08592421604416
613,39.1407461394527,-84.08592465658467
614,39.140743724557076,-84.08592465658467
615,39.14074098035749,-84.08592465658467
616,39.140738236157915,-84.08592513383687
617,39.14073584870428,-84.08592513383687
618,39.1407331045047,-84.08592557437736
619,39.14073036030512,-84.08592557437736
620,39.14072863145938,-84.08592605162957
621,39.14072725935959,-84.08592605162957
622,39.140725557955854,-84.08592649217006
623,39.140723829110115,-84.08592649217006
624,39.14072245701033,-84.08592696942226
625,39.14072075560659,-84.08592740996276
626,39.140719026760856,-84.08592788721496
627,39.140717325357116,-84.08592832775547
628,39.14071595325733,-84.08592880500767
629,39.14071422441159,-84.08592924554816
630,39.1407128523118,-84.08592972280037
631,39.14071115090806,-84.08593016334086
632,39.14070942206232,-84.08593108113357
633,39.140708049962534,-84.08593155838577
634,39.140706348558794,-84.08593247617847
635,39.140704976459006,-84.08593291671896
636,39.14070324761327,-84.08593383451166
637,39.14070187551348,-84.08593475230437
638,39.14070050341369,-84.08593522955657
639,39.14069880200995,-84.08593614734927
640,39.14069742991016,-84.08593706514198
641,39.140696057810366,-84.08593798293467
642,39.140694328964635,-84.08593890072737
643,39.14069295686485,-84.08594025906056
644,39.14069158476505,-84.08594117685327
645,39.14069021266526,-84.08594209464597
646,39.140688840565474,-84.08594348969088
647,39.140687468465686,-84.08594440748357
648,39.1406860963659,-84.08594576581677
649,39.1406847242661,-84.08594668360946
650,39.14068335216631,-84.08594807865437
651,39.140681980066525,-84.08594943698758
652,39.140680607966736,-84.08595083203248
653,39.14067923586694,-84.08595174982517
654,39.14067786376715,-84.08595310815838
655,39.14067684841331,-84.08595450320328
656,39.14067547631352,-84.08595633878868
657,39.14067410421373,-84.08595769712187
658,39.14067306141789,-84.08595909216677
659,39.1406716893181,-84.08596045049998
660,39.14067067396425,-84.08596184554489
661,39.140669631168414,-84.08596368113028
662,39.140668259068626,-84.08596503946347
663,39.14066724371478,-84.08596687504888
664,39.14066587161499,-84.08596827009379
665,39.14066482881915,-84.08596962842698
666,39.1406638134653,-84.08597102347188
667,39.140662770669465,-84.08597194126459
668,39.14066175531562,-84.08597329959778
669,39.14066071251978,-84.08597421739049
670,39.14066002646989,-84.08597561243539
671,39.14065901111604,-84.08597653022808
672,39.1406579683202,-84.08597788856129
673,39.14065695296635,-84.08597972414668
674,39.140655910170516,-84.08598064193939
675,39.14065489481667,-84.08598203698429
676,39.14065385202083,-84.08598387256968
677,39.14065283666699,-84.08598523090289
678,39.14065215061709,-84.08598662594778
679,39.14065110782125,-84.08598798428099
680,39.140650421771355,-84.0859893793259
681,39.14064940641751,-84.08599121491129
682,39.14064803431772,-84.08599349103719
683,39.140646991521876,-84.0859953266226
684,39.14064630547198,-84.0859967216675
685,39.140644933372194,-84.0859989977934
686,39.14064391801835,-84.08600131063099
687,39.140643231968454,-84.0860026689642
688,39.14064254591856,-84.0860040640091
689,39.14064150312272,-84.086006340135
690,39.14064081707282,-84.0860081757204
691,39.14064013102293,-84.0860095707653
692,39.14063944497303,-84.0860114063507
693,39.14063875892314,-84.0860127646839
694,39.140638072873244,-84.0860146002693
695,39.14063738682335,-84.0860164358547
696,39.140636700773456,-84.0860182714401
697,39.14063601472356,-84.0860201070255
698,39.14063532867367,-84.0860224198631
699,39.14063464262377,-84.08602517324121
700,39.14063431331982,-84.0860265315744
701,39.14063395657387,-84.086028844412
702,39.14063362726993,-84.08603159779011
703,39.14063362726993,-84.0860334333755
704,39.14063362726993,-84.08603526896091
705,39.14063362726993,-84.0860371045463
706,39.14063362726993,-84.08603894013171
707,39.14063395657387,-84.08604077571711
708,39.14063601472356,-84.08606647391272
709,39.14064048776888,-84.08608482976673
710,39.140649049671566,-84.08610637953933
711,39.14065453807073,-84.08611878809664
712,39.140662770669465,-84.08613483111304
713,39.14067237536799,-84.08614815746306
714,39.14068335216631,-84.08616008876815
715,39.14069364291474,-84.08617110228056
716,39.140708049962534,-84.08617980295536
717,39.14072177096043,-84.08618347412616
718,39.14073859290386,-84.08618622750427
719,39.1407605465005,-84.08618028020757
720,39.14077220934871,-84.08617385565866
721,39.14078593034661,-84.08616559552436
722,39.14079860854867,-84.08616008876815
723,39.14081713189584,-84.08615641759735
724,39.140830852893735,-84.08615458201196
725,39.140852120440485,-84.08615458201196
726,39.1408775042866,-84.08615549980466
727,39.140893969484075,-84.08616008876815
728,39.140909748631664,-84.08616743110976
729,39.14095502792473,-84.08618622750427
730,39.14102294686433,-84.08622018583418
731,39.14102398966018,-84.08622066308638
732,39.141025691063916,-84.08622110362688
733,39.14102673385975,-84.08622158087908
734,39.14102843526349,-84.08622249867179
735,39.14102947805934,-84.08622293921228
